tac,cell,countyId,latitude,longitude
38792,163488280,632802,38.33942,98.23076
38796,163482137,632823,38.01385,100.05888
38797,163511590,632821,37.65696,99.93846
5636144,1077719066,630102,37.443889999999996,102.71139
38824,162164254,632801,37.255,95.80815
38824,250956633,632801,37.25132,95.75516999999999
38827,162185240,632801,37.29152,95.64634
38839,250619224,630102,37.44888,102.66388
38841,161995544,630102,37.480833,102.669722
38842,161574938,630103,37.471666,102.658333
38844,161540634,630104,37.4975,102.575555
38845,161795608,630106,37.589444,102.321111
5636121,1074720794,630103,37.46833,102.61667
5685272,1275240474,632621,35.32222,101.11583
23606,85157273,630102,37.43505,102.71621
38679,85769628,632223,37.719242,101.753341
5636144,1076351001,630102,37.443329999999996,102.71527999999999
38681,117203416,632224,38.1775,100.9625
5636152,1076273176,630102,37.45785,102.64842
38695,161742616,630105,37.509166,102.625833
38698,85025433,630103,37.406388,102.573333
38700,250654042,630105,37.5775,102.632777
38701,161766426,630106,37.508055,102.323888
38701,250837849,630123,37.681944,101.989722
38702,117416986,630106,37.288888,102.483888
38702,250733656,630106,37.360364,102.428653
38703,161867575,630121,37.95278,102.23694
38703,85061275,630121,37.84472,102.45388
38705,161994520,630103,37.48944,102.61833
38706,251508569,630103,37.484166,102.643055
5681176,1258524697,632301,36.37639,102.88056
38707,116429791,630104,37.497777,102.615277
38708,116488927,630106,37.35514,102.49942
23599,85234074,630121,37.902311,102.426052
23643,162641179,632521,37.43551,101.35342
38709,116429531,630103,37.482288,102.647154
38680,162924076,632222,38.699166,101.98
38710,161605912,630102,37.450829999999996,102.66194
38681,162892313,632224,38.138888,101.111666
38711,116637657,630225,36.71276,103.32187
38681,85764894,632224,38.252221999999996,101.375555
38712,162306587,630202,37.340759999999996,103.26163
38682,45,632221,38.30889,102.28472
38696,161571353,630104,37.479166,102.615277
38713,163158556,630223,37.69583,102.79354
38698,116717274,630103,37.407299,102.567875
38713,85283737,630223,37.67492,102.79168
38698,223,630106,37.401379999999996,102.53368
38713,85427609,630223,37.70031,102.80395
38699,39,630105,37.52222,102.52
38699,84952729,630105,37.52527,102.54138
38714,85983129,630222,37.12152,103.84335
38700,250647652,630105,37.589166,102.609722
38715,163136536,630203,37.36143,102.94612
38701,161678617,630123,37.544166,102.1225
38715,85457050,630203,37.19302,102.76344
38701,161763866,630106,37.501111,102.453888
38716,162335514,630224,37.08681,102.84175
38701,250809952,630106,37.509166,102.389166
38716,251617882,630224,37.04354,102.94148
38702,161757977,630106,37.348333,102.432222
38727,163345440,632301,36.378054999999996,102.886944
38702,161785112,630106,37.242222,102.404166
38702,162024474,630106,37.438333,102.359444
38728,163419419,632322,36.692293,102.841663
38702,250695257,630106,37.452222,102.354166
38703,161840922,630121,37.877777,102.324166
38743,116953561,632524,36.424378,100.62389
38703,162082841,630121,37.81527,102.525
38744,162603032,632522,35.683887999999996,101.891666
38704,116465114,630105,37.554722,102.621666
38745,162652953,632525,36.658333,101.666944
38705,161601566,630104,37.488888,102.613333
38745,251360858,632525,36.478888,101.569722
38705,250657114,630104,37.487777,102.626666
38746,162594329,632523,36.928333,102.257777
38705,85109657,630104,37.481666,102.613888
38705,85140636,630104,37.495277,102.624722
38747,162531352,632521,37.118611,101.469444
38706,85095833,630103,37.475,102.62944399999999
38747,162571801,632521,37.283611,101.953333
38708,161641762,630104,37.503887999999996,102.572777
38760,250882915,632624,34.6075,100.503611
38709,116501976,630103,37.480555,102.662777
38762,163206682,632624,34.75359,99.99354
38762,251141464,632625,34.494166,102.293055
38763,251158875,632622,33.589264,101.727406
38712,116529116,630202,37.33951,103.26199
38775,116784856,632723,34.59893,97.58117
38776,116762073,632701,33.25897,97.66775
38713,162392857,630223,37.70984,102.81403
38776,163106584,632701,33.69594,98.01127
38778,251048281,632722,33.75163,96.16739
38714,162319389,630222,37.11085,103.87385
38780,163000351,632726,34.99796,96.66352
38791,162740504,632802,38.71754,96.21303
38714,85828248,630222,37.09237,103.48334
38792,162840355,632802,37.42745,98.25484
38792,163521816,632802,38.232839999999996,98.22006999999999
38716,163165211,630224,36.867129999999996,102.88089
38793,162825497,632822,37.34607,99.47967
38794,30,632803,39.10379,91.74372
38727,217,632301,36.1625,102.892
38797,117070810,632821,37.84575,99.2571
38728,117010653,632322,36.728333,102.935
38824,85463962,632801,37.22732,95.82628
38827,162192409,632801,37.22877,95.8641
38730,117034488,632323,35.791104,102.511054
38827,250983518,632801,37.49416,95.89405
38730,46,632323,36.09833,101.85222
38827,85514136,632801,35.80966,93.80848
38743,162687257,632524,36.719444,100.775
38839,85662618,630102,37.450833,102.686944
38744,116945880,632522,35.986944,101.187777
38842,161529371,630102,37.47361,102.65666
38745,251362648,632525,36.378054999999996,102.106111
38844,161920280,630104,37.500833,102.578888
38746,116929753,632523,36.89027,102.29305
38845,161813786,630121,37.743888,102.600277
38747,116932314,632521,37.416109999999996,100.44528
5636125,1076428825,630105,37.57361,102.60778
38747,85616537,632521,37.138888,101.482222
38764,163266072,632626,35.99429,99.70987
38776,162988579,632701,33.88252,97.91033
38776,251017308,632701,33.87393,97.89023
38778,163072024,632722,33.78994,96.62214
38780,116744666,632726,35.42684,94.41286
38793,251327833,632822,36.86136,98.34603
38796,24,632823,38.15642,99.86861999999999
38824,116807384,632801,37.25822,95.77336
38824,162225947,632801,37.2673,95.76151
38827,117147875,632801,37.24098,95.14574
38827,162186777,632801,37.63449,96.25962
38827,85467804,632801,34.60788,93.01845
38840,161568281,630102,37.436111,102.713333
38842,250670941,630103,37.46472,102.63888
5672985,1224986649,632223,37.76223,101.85613
38844,162002970,630104,37.50111,102.57166
38844,251566686,630104,37.501751999999996,102.567702
38845,161766957,630106,37.55444,102.57083
38845,162010648,630106,37.657777,102.20611099999999
23575,162946331,632223,37.95972,101.53222
23609,85293208,630223,37.70863,102.81781
38679,162860317,632222,37.819444,101.759444
5636152,1074389016,630102,37.47528,102.64639
38680,162938138,632222,39.025833,101.052777
38682,162950169,632221,38.256388,102.427222
38695,161574181,630105,37.504742,102.614327
38698,116407523,630106,37.396388,102.542777
38700,116493784,630105,37.56028,102.60694
38701,161631770,630106,37.506111,102.388611
5668889,1208193050,632523,36.89833,102.28472
38702,161610014,630106,37.235555,102.395
38702,161776183,630106,37.405277,102.437222
38702,250739288,630104,37.494166,102.636666
38703,158,630121,37.8875,102.40528
38703,85073050,630121,37.829166,102.508333
38705,161508633,630104,37.48999,102.61966
38705,250747229,630104,37.482766,102.620942
38681,162858265,632224,38.454166,101.288055
38706,162128413,630103,37.490277,102.646111
38683,216,632221,38.65153,102.16784
38707,161599770,630105,37.50273,102.605363
38695,106,630105,37.52363,102.62314
38697,116469465,630103,37.440277,102.5875
38698,160,630103,37.41139,102.57444
38699,161485081,630105,37.527777,102.551111
38699,85259293,630121,37.792777,102.546388
38700,161959964,630105,37.593055,102.605833
38712,162357272,630202,37.2787,103.49372
38701,161758746,630106,37.523888,102.320833
38712,251128410,630202,37.55992,103.26889
38701,251463768,630123,37.544331,102.11077
38713,116543705,630223,37.69667,102.83277
38701,85167277,630106,37.514722,102.371111
38713,85284256,630223,37.78719,102.77183
38702,161798937,630106,37.329722,102.7075
38714,116539613,630222,37.18739,103.68359
38702,162063150,630106,37.35805,102.46638
38702,85040281,630106,37.395277,102.519166
38714,85336472,630222,37.18135,103.68532
38703,161828151,630121,37.952777,102.656944
38715,116408537,630203,37.38547,102.90039
38703,85571225,630121,37.813055,102.411111
38705,161877017,630104,37.487777,102.618611
38716,162501159,630224,36.87047,102.88456
38706,161566495,630103,37.474166,102.641388
38716,85434264,630224,36.86709,102.88921
38706,251522392,630103,37.479722,102.631666
38727,117011165,632301,36.315277,103.267222
38727,218,632301,36.44556,102.89944
38730,26,632323,35.88972,102.33417
38744,162605592,632522,35.574722,101.620277
38709,250749272,630103,37.479444,102.649722
38746,162625560,632523,36.893453,102.246043
38710,116442265,630102,37.46055,102.67361
38747,116960728,632521,37.043333,100.503333
38711,251652698,630225,36.62786,103.41853
38759,163185689,632621,35.33029,101.09538
38712,163151394,630202,37.34388,103.25203
38760,163219750,632624,34.62032,100.52876
38712,85970328,630202,37.34026,103.25534
38762,163247641,632622,34.01722,101.53704
38713,162353945,630223,37.698859999999996,103.40131
38763,251161945,632622,33.728888,101.65
38713,85265817,630223,37.77637,103.40276
38775,85879454,632701,34.16594,97.84902
38714,163164952,630222,37.21307,103.58977
38776,163085337,632701,33.87676,97.89865999999999
38714,85788312,630222,37.13333,103.64592999999999
38715,116616408,630203,37.36515,102.95856
38715,163127833,630203,37.36887,102.92647
38716,162312985,630224,36.76557,103.38022
38791,117059289,632802,38.15097,96.36918
38716,162437403,630224,37.06993,102.77397
38791,163491355,632802,39.03622,95.08678
38792,162816281,632802,38.145649999999996,98.28496
38728,251430491,632322,36.79889,102.88778
38796,91,632823,37.92339,99.80598
38824,116806877,632801,37.72781,96.02161
38743,162682905,632524,36.286111,100.3325
38824,162157340,632801,37.26687,95.74248
38745,162706714,632525,36.769722,101.966666
38827,162204697,632801,37.22161,96.80066
38746,162579237,632523,36.622211,102.329799
38827,250994010,632801,34.292699999999996,92.78871
38747,162637602,632521,37.2625,101.818888
38839,183,630102,37.430578,102.685773
38759,116585441,632621,35.5428,101.51116
38841,161598234,630102,37.474444,102.666944
38760,163276064,632624,34.61803,100.51814
38842,161607705,630103,37.464166,102.649444
38763,163298840,632622,33.81238,101.59667
38845,85535130,630121,37.768888,102.570277
38775,162997530,632723,34.24943,97.97181
5636123,1073934361,630106,37.40323,102.5289
38776,116739802,632701,33.85734,97.86745
38776,162991392,632701,33.88181,97.79223999999999
38777,85887899,632725,32.93541,97.37261
5636138,1073856536,630104,37.49389,102.61278
38780,163010598,632726,34.761269999999996,97.38804
5636140,1074602008,630102,37.48333,102.65861
38792,513105156,632802,38.23385,98.22725
5636141,1077649432,630102,37.46056,102.66638999999999
5636151,1074962460,630102,37.48013,102.67194
38793,162814488,632822,37.19991,98.99036
5636152,1078235161,630102,37.471109999999996,102.65083
38794,162838553,632801,38.91731,92.73465
5636154,1077653528,630104,37.49684,102.59318
38824,116833498,632801,37.26547,95.77068
38827,116817123,632801,35.28058,93.38009
38827,162172446,632801,37.31912,95.65968
38839,116399836,630102,37.45028,102.69722
38839,161629986,630102,37.445555,102.690555
38840,116513499,630102,37.43805,102.68638
38841,161540381,630102,37.468167,102.673052
38843,250655832,630102,37.415,102.725
38844,85141154,630104,37.511428,102.546
38845,162099486,630105,37.60944,102.61889
5681176,1258500121,632301,36.36917,102.87111
23599,85176728,630121,37.84899,102.51531
5636143,1077329946,630102,37.44528,102.68444
23610,85311385,630222,37.190640099999996,103.6644401
5636144,1076920344,630102,37.43335,102.70533
38680,117201113,632222,38.420526,101.605471
5636151,1077678105,630102,37.47067,102.66423999999999
5636154,1076088857,630104,37.49721,102.5894
38682,162936606,632221,38.239444,102.52
5656600,1075998750,630203,37.3846,102.90044
38695,116664283,630105,37.520696,102.609996
38695,251539565,630105,37.5225,102.61027
38696,161613592,630103,37.460555,102.623611
38697,164,630103,37.43861,102.60861
38698,250731354,630103,37.408055,102.569166
38699,85240605,630121,37.636388,102.622222
38701,161704729,630123,37.580555,102.118055
38701,250843737,630123,37.524444,102.265
38702,116484840,630106,37.3558,102.50023
38702,161805595,630106,37.350555,102.313611
38703,250809690,630121,37.978611,102.385277
23601,85147544,630103,37.46897,102.62293
38705,161601581,630104,37.488888,102.613333
38680,117203929,632222,39.03,101.1075
38705,85011613,630104,37.496387999999996,102.615277
38681,162866200,632224,38.171943999999996,101.020556
38705,85160864,630104,37.508611,102.595277
38682,162904859,632221,38.61371,102.16775
38706,161945627,630103,37.486944,102.644444
38695,161604633,630105,37.506111,102.616388
38707,116453848,630104,37.494913,102.610914
38707,250666584,630104,37.499781,102.60605
38696,85589657,630104,37.470277,102.611111
38698,116467935,630106,37.403888,102.532222
38711,116598744,630225,36.52511,103.46728
38699,85226148,630105,37.516666,102.470555
38712,162499096,630202,37.22904,103.27638
38712,251100508,630202,37.19319,103.14137
38701,161689625,630123,37.476392,102.1156
38712,85930649,630202,37.33875,103.26938
38701,161745945,630106,37.459722,102.483888
38713,251650137,630223,37.57548,103.027
38713,85969307,630223,37.74575,102.89359
38702,161778723,630106,37.36166,102.32861
38714,85841564,630222,36.87855,103.64553
38702,46,630106,37.41083,102.3875
38715,162268954,630203,37.35781,102.97387
38715,85972376,630203,37.35792,103.00668
38703,162079770,630121,37.803888,102.5375
38716,85817243,630224,36.94372,102.77664
38703,85235875,630121,37.776666,102.562222
38727,163399524,632301,36.284444,103.058055
38704,85171374,630105,37.545833,102.607777
38705,85127709,630105,37.522833,102.565929
38706,161592101,630104,37.484166,102.62944399999999
38730,251402596,632323,36.053333,102.640277
38707,116501209,630104,37.502029,102.596192
38746,116929244,632523,36.890833,102.278056
38709,161658137,630102,37.485,102.663611
38747,162551584,632521,37.171388,101.409166
38710,161932568,630102,37.4625,102.663055
38747,162667045,632521,37.045,101.855277
38759,250895193,632621,35.409722,101.3775
38711,85452699,630225,36.71013,103.34905
38762,163214117,632625,34.39391,101.79985
38712,162505497,630202,37.322649999999996,103.1915
38763,251148120,632622,33.617222,101.697222
38712,85408926,630202,37.30003,103.44691
38713,162386201,630223,37.82355,102.7483
38776,251044698,632701,33.89044,97.00974
38777,251060056,632725,32.79703,97.4605
38713,85417113,630223,37.57166,102.90002
38780,116735448,632723,36.86901,102.89124
38714,162297626,630222,37.17999,103.6563
38792,163554330,632802,38.22305,98.21591
38714,162388506,630222,36.84984,103.77682
38793,162807833,632822,37.48583,99.10057
38794,116797656,632803,38.91729,92.73461999999999
38714,85918105,630222,36.99638,103.6675
38824,116811482,632801,37.25455,95.77632
38715,163128611,630203,37.38403,102.89737
38824,162142239,632801,37.24971,95.7513
38716,162340382,630224,36.87082,102.89281
38824,250943320,632801,37.25294,95.78118
38716,85375897,630224,37.06143,102.91534
38827,162186276,632801,37.2479,95.85515
38727,163419958,632301,36.322736,102.943901
38728,251414362,632322,36.966111,102.54
38839,116662745,630102,37.445555,102.693888
38743,251336537,632524,36.451111,100.86
38840,116444408,630102,37.43398,102.706353
38745,162576921,632525,36.859722,101.865
38842,161902104,630102,37.47305,102.65916
38745,251369561,632525,36.415833,101.836111
38843,157,630102,37.42556,102.73944
38746,173,632523,36.907669999999996,102.31577
38845,161800479,630106,37.653332999999996,102.361944
38852,161791001,630102,37.465832999999996,102.6925
38747,162617881,632521,37.13,101.475556
38759,163188259,632621,35.31894,101.10846
5636122,1076199448,630103,37.43917,102.61528
38759,250887001,632621,35.468055,100.671111
38760,163209249,632624,34.5244,99.84937
38762,163223074,632622,34.21737,101.49519
38764,163220263,632626,35.95443,99.72056
38775,163104798,632723,34.666199999999996,97.99617
38776,630851084,632701,33.86162,97.8416
38778,217,632722,33.40477,96.07644
38779,163081503,632724,35.12345,95.77707
5636152,1077755929,630103,37.46794,102.64404
38791,163462425,632802,38.06572,97.22363
38793,34,632822,37.29638,97.29298
38795,163471390,632803,39.46686,94.1982
38797,163490084,632821,37.634859999999996,99.94013
38824,116824280,632801,37.26309,95.77994
38827,162216473,632801,38.55791,94.37894
5672987,1224740888,632221,38.24,102.45694
38840,161495862,630102,37.428611,102.710833
38842,251463001,630103,37.4675,102.65027
23599,85250970,630121,37.69507,102.606801
38844,116481498,630104,37.49527,102.58166
38844,251553890,630104,37.495833,102.574444
38682,162864414,632221,38.240833,102.481389
38845,85528985,630121,37.668333,102.537777
5636120,1090347033,630105,37.5114,102.61088
38695,162117925,630105,37.511388,102.625
5636123,1077424154,630103,37.40887,102.55408
38696,116716504,630103,37.450784999999996,102.602008
38698,161555999,630103,37.405,102.562222
38699,91,630105,37.52417,102.52972
38700,250648922,630105,37.589166,102.609722
5636140,1076969497,630102,37.48014,102.66082
38701,250611801,630123,37.551944,102.103055
38701,85034402,630123,37.546293,102.12413
5636144,1077719065,630102,37.443889999999996,102.71139
5636154,1077510169,630104,37.492219999999996,102.60167
38702,161801241,630106,37.299444,102.605555
38702,85062297,630106,37.378049,102.406717
38703,162082842,630121,37.81527,102.525
38704,251592034,630105,37.536388,102.6025
38705,85012380,630104,37.480833,102.621666
38706,250760024,630103,37.477222,102.630833
38707,84935320,630105,37.507777,102.599444
38708,116423385,630102,37.452222,102.659444
38708,251501912,630104,37.497222,102.591666
38712,162340633,630202,37.34022,103.06582
23611,85298074,630225,36.706188,103.345887
38679,162860314,632222,37.819444,101.759444
38712,85409951,630202,37.34841,103.21408
38713,162385690,630223,37.67497,102.83161
38713,163163685,630223,37.73225,102.70217
38695,161604384,630105,37.509722,102.611111
38695,85709976,630105,37.508888,102.628333
38714,162446617,630222,36.90734,103.613
38697,161639200,630103,37.43639,102.60222
38715,116574168,630203,37.36923,102.89731
38699,221,630105,37.51459,102.47018
38715,163127576,630203,37.36727,102.89881
38701,161758775,630106,37.52388,102.32083
38716,116616666,630224,36.95188,103.1212
38701,250862936,630106,37.5625,102.337777
38716,163165472,630224,36.86137,102.88491
38702,85058733,630106,37.305,102.645
38716,85797017,630224,36.88596,102.89274
38703,161852954,630121,37.966944,102.268333
38727,116983513,632301,36.474166,102.931944
38703,251482200,630121,37.963055,102.287222
38727,163427033,632301,36.365555,102.866666
38703,85571480,630121,37.875,102.3925
38728,224,632322,36.92444,102.77917
38705,217,630104,37.48944,102.62556
38730,163373111,632323,35.94021,102.56363
38707,117429466,630104,37.502248,102.596525
38708,116434139,630104,37.505277,102.58111099999999
38708,161655333,630105,37.524722,102.560555
38746,162574872,632523,37.160833,102.383055
38711,163144224,630225,36.71783,103.32408
38747,162592294,632521,37.206948,101.53905
38712,162403352,630202,37.27024,103.35807
38747,162721051,632523,37.025,101.924444
38712,162484251,630202,37.32744,103.40656
38759,163239449,632621,35.3011,100.85923
38712,251083867,630202,37.24774,103.22163
38712,85970584,630202,37.337089999999996,103.05375
38763,163248408,632622,33.69233,101.68603
38713,162366750,630223,37.53392,102.88865
38775,163104797,632723,34.666199999999996,97.99617
38714,116538585,630222,37.19273,103.659
38776,163054617,632701,33.85664,97.86127
38714,85834137,630222,37.10855,103.39427
38715,85425305,630203,37.3761,102.92735
38780,251051609,632726,35.63669,97.42731
38716,163150875,630224,36.90815,102.82346
38727,163315993,632301,36.378054999999996,102.878611
38796,163533848,632823,38.43768,100.01319
38727,251413337,632301,36.202222,102.7525
38797,251311449,632821,37.6456,99.84612
38728,163366692,632322,36.80138,102.89027
38827,116813017,632801,37.71173,94.38066
38827,162204186,632801,37.05118,95.63273
38744,251351386,632522,36.018888,101.550833
38747,34,632521,37.13944,101.47806
38839,85260706,630102,37.456388,102.685277
38747,251340122,632521,37.202222,101.456388
38841,116852953,630102,37.48082,102.669957
38759,27,632621,35.34453,101.09394999999999
38842,161574949,630103,37.471666,102.658333
38761,163271960,632623,34.92998,101.65984
38842,85094045,630103,37.458055,102.644166
38762,163246360,632625,34.13955,101.61813
38844,161511734,630104,37.48694,102.59277
38844,85141149,630104,37.511388,102.545833
38776,162993690,632701,33.8723,97.88388
38845,85040799,630105,37.6,102.62
38776,163057178,632701,33.85956,97.83814
5636124,1076523032,630105,37.53639,102.51889
38778,100,632723,34.62815,97.61357
38792,117063640,632802,38.16169,98.06001
5636138,1074909210,630105,37.50472,102.60722
38796,251321177,632823,39.01386,99.9206
38824,162183706,632801,37.28373,95.73269
38827,117122521,632801,37.24447,95.14405
38827,250957656,632801,37.25615,95.86066
38839,116504216,630102,37.44,102.681388
38841,116424410,630102,37.481671999999996,102.667967
38843,85124384,630102,37.42472,102.73472
38844,161567003,630104,37.499444,102.588055
38844,251561570,630104,37.502919999999996,102.58258
38845,250650456,630121,37.779166,102.562222
5636123,1073909786,630103,37.403059999999996,102.55351
38680,162927897,632222,39.236111,100.554166
38682,117209048,632221,38.545628,102.009527
5636141,1075003416,630102,37.457499999999996,102.66556
38682,85782938,632221,38.23472,102.47527
38695,251476831,630105,37.506111,102.616388
5636154,1077735449,630104,37.4952,102.57995
38696,161649434,630103,37.462777,102.615
38698,161739811,630106,37.3925,102.536666
38699,250708832,630105,37.512777,102.49249999999999
38700,85088159,630105,37.568333,102.619722
38701,161714457,630123,37.459444,102.029444
38701,250847834,630123,37.298333,101.951388
38702,161769260,630106,37.3275584,102.378202
38702,162064152,630106,37.249166,102.424722
5685272,1275260953,632621,35.32854,101.10103
38703,161833760,630121,37.938055,102.430277
38704,85131677,630105,37.546388,102.613611
38705,161890328,630104,37.486944,102.621666
38708,116424088,630105,37.52027,102.54611
23599,85101209,630121,37.62867,102.62002
23643,162639131,632521,37.50861,100.86666
38708,162035480,630104,37.509974,102.566515
38679,117213664,632221,38.245554999999996,102.468611
38708,251570778,630104,37.506388,102.588055
38679,85761944,632223,37.759444,101.855555
38708,85168671,630104,37.506389999999996,102.58278
38681,162866998,632224,38.1125,100.788055
38709,85254307,630102,37.492777,102.661944
38682,162973976,632221,38.308887999999996,102.284722
38712,116585178,630202,37.34392,103.25198
38695,85076121,630105,37.515555,102.609444
38712,163164442,630202,37.30362,103.41184
38697,116414041,630103,37.418754,102.582046
38712,85376923,630202,37.34089,103.25842
38697,85120158,630103,37.44416,102.60333
38713,162404888,630223,37.85165,102.94703
38713,85375385,630223,37.89528,102.81453
38699,85164319,630104,37.503887999999996,102.589166
38701,161680408,630106,37.52507,102.29769
38714,85827480,630222,36.72933,103.67758
38701,250651480,630106,37.515555,102.381666
38702,161748514,630106,37.379682,102.375962
38715,85442712,630203,37.20736,102.73599
38702,161773347,630106,37.313611,102.658055
38716,165461006,630224,36.87047,102.88457
38702,85040290,630106,37.394999999999996,102.519166
38716,85805208,630224,37.02991,103.01695
38703,161860377,630121,37.920555,102.314444
38727,163367704,632301,36.355,103.145833
38703,84969880,630121,37.792222,102.536666
38728,163366942,632322,36.79472,102.88110999999999
38705,116411609,630104,37.489086,102.628955
38706,161637914,630103,37.484443999999996,102.635277
38744,116953304,632522,35.673609,101.676081
38706,85685147,630104,37.48222,102.6275
38746,89,632523,37.09333,102.38389
38708,116423130,630104,37.499159999999996,102.55777
38747,162589986,632521,36.943055,100.922777
38708,85167771,630105,37.517628,102.569712
38747,162707992,632521,37.239722,101.442222
38747,85622942,632521,36.996069,101.761397
38711,159,630225,36.713499999999996,103.14762
38762,117311448,632625,34.106944,102.335833
38711,163140120,630225,36.73308,103.09142
38763,250924632,632622,34.131111,101.512777
38712,116559832,630202,37.33529,103.21843
38764,163290649,632626,35.77038,99.059
38712,162484260,630202,37.32754,103.40638
38776,163021850,632725,33.06507,97.33609
38777,159,632725,33.06507,97.33609
38713,162417692,630223,37.48399,102.85794
38791,162781720,632802,38.74219,96.16482
38714,116562906,630222,37.18988,103.6924
38792,117096921,632802,39.00152,98.44251
38714,162407965,630222,36.750099999999996,103.68348
38792,163500824,632802,38.483869999999996,94.63404
38714,85804696,630222,37.10771,103.37621
38794,116818392,632803,38.72978,92.46323
38715,116408551,630203,37.38528,102.90113
38797,163457829,632821,37.6485,99.95066
38824,162146330,632801,37.24096,95.78050999999999
38716,116544728,630224,36.95805,103.12836
38827,162226969,632801,37.59889,96.07416
38727,117011163,632301,36.315277,103.267222
38727,163327515,632301,36.392777,102.888055
38839,250699363,630102,37.453611,102.697222
38727,163398425,632301,36.196944,102.7025
38840,116714200,630102,37.439208,102.728239
38729,163359013,632324,35.35985,103.00655
38841,116690648,630102,37.473981,102.674435
38842,250742626,630103,37.471111,102.661111
38743,116964316,632524,36.525833,100.868611
38845,161740323,630106,37.665,102.280277
38746,162535451,632523,36.8952,102.2772
38845,161850649,630121,37.732777,102.501944
38746,85611672,632523,36.894166,102.281111
38845,250819416,630106,37.6075,102.309444
38747,162570009,632521,37.493611,100.945
38759,163215904,632621,35.5368,101.49723
5636125,1081032730,630105,37.581939999999996,102.60472
38762,33,632625,34.29752,101.55593
5636126,1077665816,630123,37.54556,102.11528
38775,163021337,632723,34.5037,97.62348
5636128,1078259737,630104,37.49339,102.62502
5636138,1074671641,630104,37.50167,102.59833
38777,117249497,632725,32.94788,96.9959
38778,161976856,632722,33.50743,96.65032
5636151,1090314267,630102,37.4761,102.66079
38780,33,632726,34.75841,97.3805
38791,162763032,632802,39.20109,95.11129
38792,162731800,632802,38.234899999999996,98.24074
38792,163500837,632802,38.483869999999996,94.63404
38794,162839834,632803,39.19143,91.34794
38797,251280984,632821,37.57062,98.72966
38824,116837593,632801,37.26686,95.74247
38827,250976345,632801,37.65933,95.78199
5681176,1258356763,632301,36.38222,102.88778
38827,85509785,632801,37.59304,96.05291
38840,162045475,630102,37.44306,102.70194
38842,85664162,630103,37.46888,102.63472
23641,162542108,632500,36.63916,101.97305
38845,161792800,630106,37.570513,102.286012
38679,162872864,632223,37.618611,101.627222
38845,224,630121,37.68972,102.59306
5636120,1074200601,630105,37.513889999999996,102.63028
38682,162919194,632221,38.233333,102.564444
38695,161620254,630105,37.525,102.610833
5636124,1075994650,630105,37.51833,102.53833
38696,116407256,630103,37.447222,102.618055
38697,250706008,630103,37.432221999999996,102.583333
5636140,1075245081,630102,37.4868,102.65911
38701,161541400,630106,37.551944,102.39
5636144,1078874138,630102,37.438159999999996,102.72319
38701,161786396,630106,37.441666,102.265
5636153,1076801561,630102,37.42861,102.74111
38702,116449241,630106,37.35519,102.50024
38703,161860638,630121,37.80583,102.52444
38703,85073306,630121,37.851253,102.484822
38704,251464286,630105,37.551288,102.605319
38706,161609754,630104,37.483374,102.628586
38706,90,630103,37.48972,102.63917
5672987,1224740890,632221,38.24,102.45694
38707,84935332,630105,37.507777,102.599444
38708,116669147,630104,37.51154,102.54611
23606,85123481,630102,37.44056,102.73778
38708,162035736,630104,37.509974,102.566515
38679,162899480,632223,37.738055,101.619444
38680,162920988,632222,38.892777,101.462777
38710,116465373,630102,37.455,102.65638799999999
38680,162984218,632222,39.059722,100.891388
38711,163162141,630224,36.747189999999996,103.17659
38682,162879256,632221,38.289166,102.396666
38712,162280217,630202,37.329209999999996,103.26795
38682,54,632221,38.27167,102.50667
38712,85274522,630202,37.29808,103.45822
38696,84975257,630103,37.47472,102.61861
38713,162356774,630223,37.52004,102.74701
38713,251106392,630223,37.85826,102.85701
38713,85274778,630223,37.7513,102.91352
38700,250644580,630105,37.58666,102.59888
38714,116539096,630222,37.18765,103.67639
38700,85144988,630105,37.571053,102.595911
38714,162323999,630222,36.74261,103.57489
38701,161756440,630106,37.51,102.354722
38714,162399768,630222,37.19672,103.63804999999999
38701,85046681,630123,37.562222,102.060833
38714,85812121,630222,36.951299999999996,103.63701
38701,109,630123,37.31398,102.01666
38714,85958296,630222,37.18055,103.68699
38702,250831709,630106,37.375277,102.503888
38715,162276636,630203,37.36661,102.94107
38703,161831453,630121,37.920555,102.608611
38715,251645016,630203,37.35889,102.94734
38704,117375448,630105,37.545867,102.60798199999999
38716,162312991,630224,36.76557,103.38022
38705,250770520,630105,37.501666,102.613888
38717,116577752,630222,37.21703,103.54788
38706,162034459,630103,37.485434,102.647366
38707,161599771,630105,37.50273,102.605363
38708,117404633,630104,37.506666,102.58
38743,162680602,632524,36.637222,101.046111
38708,162131481,630104,37.503611,102.541944
38743,85629081,632524,36.450277,100.854166
38746,162692894,632523,37.119166,102.411666
38710,116398810,630102,37.460914,102.656207
38747,162531608,632521,37.128333,101.485277
38747,162572570,632521,37.443611,101.353611
38712,116624860,630202,37.352669999999996,103.27395
38712,251104089,630202,37.30334,103.4003
38759,163192858,632621,35.32657,101.09692
38713,162286104,630223,37.68275,102.81146
38713,85380763,630223,37.69871,102.8171
38763,163248153,632622,33.92345,101.40111
38714,162491165,630222,36.86702,103.61827
38775,116736991,632723,35.14455,97.92914999999999
38714,85447834,630222,36.83084,103.60148
38776,38,632701,33.85676,97.86445
38714,85839001,630222,36.85994,103.67977
38776,163105560,632701,34.23981,97.27562999999999
